year,dorm,room_number,course,geolocation,grade
2007,East Campus , WA309,2 OE,,4
2007,East Campus , G302,10 B,CA,3
2007,East Campus , B505,5,VA,2
2007,East Campus , B515,6 2,NC,3
2007,East Campus , B312,6 2,NY,3
2007,East Campus , B304,0,IL,1
2007,East Campus , WA212,4,MA,4
2007,East Campus , WA202,4,NY,2
2007,East Campus , H108,0,NY,1
2007,East Campus , WA312,0,FL,1
2007,East Campus , WA505,8,TX,2
2007,East Campus , W208,6 3,MA,4
2007,East Campus , W315,18,,2
2007,East Campus , B314,18,CT,2
2007,East Campus , B302,6 2,KY,3
2007,East Campus , W314,4,,2
2007,East Campus , W113,0,VA,1
2007,East Campus , H412,5,MA,4
2007,East Campus , B116,0,GA,1
2007,East Campus , B310,18,NY,4
2007,East Campus , W114,0,NY,1
2007,East Campus , W401,5,NY,4
2007,East Campus , G106,5,MA,3
2007,East Campus , W309,0,TX,1
2007,East Campus , H203,0,CA,1
2007,East Campus , B408,6 1,MO,2
2007,East Campus , B102,8,MA,2
2007,East Campus , H202,18,MA,2
2007,East Campus , B112,0,MA,1
2007,East Campus , WA512,0,TX,1
2007,East Campus , M502,16 1,TX,3
2007,East Campus , WA510,0,NY,1
2007,East Campus , H207,2 A,MN,4
2007,East Campus , H304,0,NC,1
2007,East Campus , WA407,18,TX,4
2007,East Campus , B213,10 B,CA,4
2007,East Campus , WA214,0,NY,1
2007,East Campus , B411,8,CO,3
2007,East Campus , W202,9,MD,4
2007,East Campus , M501,2,CO,2
2007,East Campus , G513,5,MA,3
2007,East Campus , W311,1 E,NJ,3
2007,East Campus , B313,6 2,TX,4
2007,East Campus , M304,0,CT,1
2007,East Campus , B305,0,NY,1
2007,East Campus , WA303,0,CA,1
2007,East Campus , H103,0,AZ,1
2007,East Campus , WA310,6 2,MA,4
2007,East Campus , M405,18,MO,3
2007,East Campus , M411,8,MD,3
2007,East Campus , M204,0,,1
2007,East Campus , WA101,9,CA,3
2007,East Campus , M311,16 2,NE,2
2007,East Campus , H212,2 OE,TX,2
2007,East Campus , W513,0,MA,1
2007,East Campus , WA504,6 1,MA,3
2007,East Campus , G104,18,MA,4
2007,East Campus , H105,16 1,AL,3
2007,East Campus , M510,2,NH,4
2007,East Campus , M505,10 B,IL,2
2007,East Campus , H504,6 1,MA,4
2007,East Campus , B315,8,VT,4
2007,East Campus , B208,6 2,NJ,2
2007,East Campus , B109,5,NJ,2
2007,East Campus , M304,0,NY,1
2007,East Campus , WA111,0,VA,1
2007,East Campus , H314,7,MA,3
2007,East Campus , H303,8,NY,2
2007,East Campus , H402,18,FL,4
2007,East Campus , H414,6 2,FL,3
2007,East Campus , H311,16 1,TX,4
2007,East Campus , WA114,8,MA,4
2007,East Campus , W303,15,MA,2
2007,East Campus , B210,10 B,MD,4
2007,East Campus , G312,20,NJ,3
2007,East Campus , WA201,5,AZ,2
2007,East Campus , B407,6 2,MD,2
2007,East Campus , W302,16 2,,2
2007,East Campus , H405,2 OE,CA,4
2007,East Campus , M211,8,VA,4
2007,East Campus , G213,6 3,GA,3
2007,East Campus , G410,18,FL,3
2007,East Campus , G211,6 3,HI,3
2007,East Campus , H108,0,IL,1
2007,East Campus , W413,0,MD,1
2007,East Campus , B507,8,AZ,3
2007,East Campus , H102,22,MA,4
2007,East Campus , G304,16 1,NV,2
2007,East Campus , G214,6 3,OH,4
2007,East Campus , G406,0,MA,1
2007,East Campus , B413,18,VA,4
2007,East Campus , WA503,0,GA,1
2007,East Campus , G311,9,MA,4
2007,East Campus , M404,0,MA,1
2007,East Campus , B108,18,PA,2
2007,East Campus , M408,0,NY,1
2007,East Campus , M504,0,NC,1
2007,MacGregor House , D223,17,CA,2
2007,MacGregor House , J313,6 2,AL,3
2007,MacGregor House , F326,8,WA,3
2007,MacGregor House , B321,0,AL,1
2007,MacGregor House , H411,0,,1
2007,MacGregor House , D322,9,NJ,2
2007,MacGregor House , A326,0,CA,1
2007,MacGregor House , G328,0,MI,1
2007,MacGregor House , F422,7,AK,2
2007,MacGregor House , F323,3,GA,4
2007,MacGregor House , A124,6 2,TX,3
2007,MacGregor House , B115,6 3,MI,2
2007,MacGregor House , B323,8,CA,3
2007,MacGregor House , C125,0,TX,1
2007,MacGregor House , J415,17,MD,2
2007,MacGregor House , D325,5,MA,2
2007,MacGregor House , C113,0,,1
2007,MacGregor House , A112,0,,1
2007,MacGregor House , J312,7,NV,4
2007,MacGregor House , C126,16 1,NJ,3
2007,MacGregor House , E314,2,NE,3
2007,MacGregor House , G415,0,,1
2007,MacGregor House , G214,10 B,,4
2007,MacGregor House , J413,0,TX,1
2007,MacGregor House , B313,7,CA,3
2007,MacGregor House , C313,16 1,NY,2
2007,MacGregor House , J116,6 2,KY,4
2007,MacGregor House , F324,0,NJ,1
2007,MacGregor House , F212,0,,1
2007,MacGregor House , B113,16 1,PA,4
2007,MacGregor House , A115,0,NJ,1
2007,MacGregor House , J316,20,MI,4
2007,MacGregor House , A312,6 3,PA,2
2007,MacGregor House , C222,0,KY,1
2007,MacGregor House , E223,7,CA,4
2007,MacGregor House , G315,7,FL,2
2007,MacGregor House , H211,7,RI,2
2007,MacGregor House , B122,2,MT,2
2007,MacGregor House , A126,7,SC,3
2007,MacGregor House , B312,18,MD,3
2007,MacGregor House , G312,7,FL,2
2007,MacGregor House , D126,0,PA,1
2007,MacGregor House , J216,20,CT,3
2007,MacGregor House , E122,6 2,NC,2
2007,MacGregor House , E211,7,CA,3
2007,MacGregor House , G428,10 B,TX,2
2007,MacGregor House , B116,6 3,CA,4
2007,MacGregor House , A322,18 C,TX,3
2007,MacGregor House , A324,10 B,NY,2
2007,MacGregor House , G225,0,TX,1
2007,MacGregor House , G413,0,DC,1
2007,MacGregor House , C316,6 1,,2
2007,MacGregor House , J215,0,,1
2007,MacGregor House , E123,8,,3
2007,MacGregor House , D216,20,TX,3
2007,MacGregor House , G326,6 2,DE,4
2007,MacGregor House , H316,0,CA,1
2007,MacGregor House , H323,0,CA,1
2007,MacGregor House , C312,0,CA,1
2007,MacGregor House , A223,14,MD,3
2007,MacGregor House , G322,6 2,VA,3
2007,MacGregor House , F312,14,,2
2007,MacGregor House , F213,0,MA,1
2007,MacGregor House , G217,20,IL,4
2007,MacGregor House , G218,10,,4
2007,MacGregor House , H313,18,GA,2
2007,MacGregor House , C321,12,MA,3
2007,MacGregor House , B222,0,RI,1
2007,MacGregor House , J114,10 B,VA,3
2007,MacGregor House , C213,6 2,VA,3
2007,MacGregor House , B211,10 B,MA,2
2007,MacGregor House , A215,0,CO,1
2007,MacGregor House , H311,0,CA,1
2007,MacGregor House , A122,9,ID,3
2007,MacGregor House , A114,0,OK,1
2007,MacGregor House , G211,0,,1
2007,MacGregor House , G424,6 2,MD,4
2007,MacGregor House , F216,6 2,,4
2007,MacGregor House , F417,0,ME,1
2007,MacGregor House , D123,8,WI,2
2007,MacGregor House , F412,0,FL,1
2007,MacGregor House , E215,6 2,,3
2007,MacGregor House , G224,15,MA,3
2007,MacGregor House , F325,0,IN,1
2007,MacGregor House , J416,22,,2
2007,MacGregor House , H312,0,IL,1
2007,MacGregor House , H327,14,,4
2007,MacGregor House , D116,9,CA,3
2007,MacGregor House , C325,18,FL,3
2007,MacGregor House , G314,2,AE,2
2007,MacGregor House , F418,18 C,AZ,2
2007,MacGregor House , F318,0,NY,1
2007,MacGregor House , F321,10 B,CA,3
2007,MacGregor House , C111,0,CA,1
2007,MacGregor House , E213,2 A,,2
2007,MacGregor House , H212,UND,CA,2
2007,MacGregor House , H217,6 2,,3
2007,MacGregor House , H318,0,MA,1
2007,MacGregor House , G215,0,NY,1
2007,MacGregor House , F214,18,,2
2007,MacGregor House , H415,7,MN,4
2007,MacGregor House , H215,15,TX,4
2007,MacGregor House , E112,18,CA,2
2007,MacGregor House , A211,6 2,NY,3
2007,MacGregor House , H314,0,FL,1
2007,MacGregor House , G222,0,TX,1
2007,MacGregor House , J214,0,PA,1
2007,MacGregor House , H317,7,ME,2
2007,MacGregor House , E221,0,FL,1
2007,MacGregor House , D222,0,GU,1
2007,MacGregor House , E322,0,MA,1
2007,MacGregor House , B216,6 2,CA,2
2007,MacGregor House , C121,8,MA,3
2007,MacGregor House , E216,0,IL,1
2007,MacGregor House , D114,15,CA,2
2007,MacGregor House , H218,7,TX,3
2007,MacGregor House , G421,8,NY,2
2007,MacGregor House , B111,0,NE,1
2007,MacGregor House , D215,15,IL,3
2007,MacGregor House , D324,6 2,MA,4
2007,MacGregor House , H416,6 2,TX,4
2007,MacGregor House , H414,0,NJ,1
2007,MacGregor House , B124,0,,1
2007,MacGregor House , E326,0,NJ,1
2007,MacGregor House , E212,6 3,MA,2
2007,MacGregor House , B123,16 1,FL,4
2007,MacGregor House , A125,0,NY,1
2007,MacGregor House , J317,10 B,VA,4
2007,MacGregor House , C122,6 3,SC,4
2007,MacGregor House , G411,6 2,CA,2
2007,MacGregor House , D213,18,MD,2
2007,MacGregor House , F311,0,MA,1
